games,wr_1,wr_2
38,0.710526315789474,0.736842105263158
155,0.52258064516129,0.561290322580645
125,0.6,0.52
51,0.470588235294118,0.627450980392157
130,0.369230769230769,0.407692307692308
99,0.444444444444444,0.525252525252525
168,0.607142857142857,0.702380952380952
142,0.492957746478873,0.507042253521127
129,0.348837209302326,0.348837209302326
151,0.543046357615894,0.456953642384106
117,0.307692307692308,0.307692307692308
88,0.625,0.534090909090909
78,0.461538461538462,0.397435897435897
11,0.0,0.545454545454545
171,0.426900584795322,0.409356725146199
64,0.46875,0.421875
188,0.351063829787234,0.313829787234043
121,0.446280991735537,0.40495867768595
151,0.437086092715232,0.43046357615894
67,0.477611940298507,0.402985074626866
64,0.421875,0.5625
41,0.48780487804878,0.317073170731707
96,0.34375,0.447916666666667
182,0.60989010989011,0.60989010989011
155,0.329032258064516,0.316129032258064
27,0.333333333333333,0.37037037037037
155,0.535483870967742,0.535483870967742
30,0.566666666666667,0.4
8,0.5,0.125
76,0.592105263157895,0.381578947368421
195,0.374358974358974,0.358974358974359
75,0.533333333333333,0.546666666666667
176,0.664772727272727,0.653409090909091
185,0.405405405405405,0.47027027027027
133,0.496240601503759,0.526315789473684
97,0.381443298969072,0.391752577319588
141,0.51063829787234,0.48936170212766
19,0.526315789473684,0.473684210526316
90,0.611111111111111,0.644444444444444
107,0.794392523364486,0.785046728971963
76,0.539473684210526,0.513157894736842
82,0.475609756097561,0.402439024390244
4,0.5,0.5
163,0.582822085889571,0.52760736196319
192,0.369791666666667,0.416666666666667
84,0.428571428571429,0.5
18,0.222222222222222,0.277777777777778
47,0.638297872340426,0.574468085106383
126,0.396825396825397,0.373015873015873
59,0.593220338983051,0.576271186440678
66,0.666666666666667,0.696969696969697
119,0.495798319327731,0.546218487394958
19,0.263157894736842,0.631578947368421
103,0.466019417475728,0.514563106796116
85,0.717647058823529,0.658823529411765
170,0.635294117647059,0.605882352941176
126,0.476190476190476,0.547619047619048
166,0.614457831325301,0.656626506024096
90,0.477777777777778,0.411111111111111
81,0.506172839506173,0.469135802469136
192,0.447916666666667,0.53125
80,0.6375,0.6
57,0.491228070175439,0.491228070175439
97,0.680412371134021,0.639175257731959
149,0.422818791946309,0.503355704697987
77,0.532467532467532,0.493506493506494
138,0.601449275362319,0.623188405797101
68,0.191176470588235,0.323529411764706
104,0.625,0.423076923076923
79,0.417721518987342,0.468354430379747
169,0.236686390532544,0.236686390532544
55,0.454545454545455,0.472727272727273
88,0.522727272727273,0.556818181818182
73,0.520547945205479,0.547945205479452
132,0.454545454545455,0.515151515151515
17,0.588235294117647,0.764705882352941
135,0.4,0.451851851851852
28,0.535714285714286,0.714285714285714
159,0.433962264150943,0.452830188679245
112,0.294642857142857,0.339285714285714
199,0.778894472361809,0.723618090452261
164,0.341463414634146,0.432926829268293
36,0.583333333333333,0.722222222222222
137,0.445255474452555,0.423357664233577
10,0.5,0.3
121,0.619834710743802,0.702479338842975
85,0.505882352941176,0.576470588235294
102,0.647058823529412,0.549019607843137
62,0.516129032258065,0.403225806451613
33,0.454545454545455,0.515151515151515
118,0.406779661016949,0.440677966101695
19,0.578947368421053,0.421052631578947
49,0.469387755102041,0.387755102040816
102,0.725490196078431,0.715686274509804
94,0.287234042553192,0.340425531914894
38,0.342105263157895,0.552631578947368
110,0.7,0.581818181818182
167,0.461077844311377,0.401197604790419
44,0.477272727272727,0.5
14,0.428571428571429,0.428571428571429
143,0.447552447552448,0.391608391608392
7,0.428571428571429,0.285714285714286
162,0.432098765432099,0.506172839506173
120,0.366666666666667,0.383333333333333
119,0.773109243697479,0.722689075630252
119,0.46218487394958,0.512605042016807
19,0.578947368421053,0.368421052631579
37,0.756756756756757,0.567567567567568
146,0.513698630136986,0.534246575342466
185,0.508108108108108,0.578378378378378
158,0.594936708860759,0.550632911392405
129,0.558139534883721,0.558139534883721
80,0.4625,0.55
53,0.641509433962264,0.716981132075472
116,0.646551724137931,0.629310344827586
180,0.6,0.561111111111111
55,0.254545454545455,0.4
45,0.666666666666667,0.488888888888889
93,0.56989247311828,0.612903225806452
8,0.75,0.5
81,0.580246913580247,0.493827160493827
49,0.408163265306122,0.306122448979592
20,0.6,0.5
58,0.448275862068966,0.448275862068966
181,0.497237569060773,0.453038674033149
6,0.333333333333333,0.333333333333333
98,0.683673469387755,0.63265306122449
103,0.504854368932039,0.563106796116505
65,0.230769230769231,0.353846153846154
119,0.285714285714286,0.394957983193277
161,0.509316770186335,0.503105590062112
61,0.409836065573771,0.442622950819672
116,0.353448275862069,0.448275862068966
101,0.356435643564356,0.346534653465347
139,0.359712230215827,0.453237410071942
170,0.452941176470588,0.447058823529412
120,0.7,0.691666666666667
79,0.430379746835443,0.443037974683544
57,0.666666666666667,0.473684210526316
174,0.46551724137931,0.396551724137931
181,0.469613259668508,0.414364640883978
66,0.681818181818182,0.590909090909091
56,0.410714285714286,0.535714285714286
73,0.698630136986301,0.479452054794521
124,0.475806451612903,0.524193548387097
86,0.372093023255814,0.406976744186047
5,0.4,0.4
18,0.5,0.555555555555556
71,0.394366197183099,0.366197183098592
35,0.514285714285714,0.657142857142857
28,0.678571428571429,0.607142857142857
120,0.65,0.616666666666667
120,0.333333333333333,0.3
90,0.455555555555556,0.388888888888889
90,0.488888888888889,0.411111111111111
87,0.528735632183908,0.517241379310345
145,0.262068965517241,0.268965517241379
54,0.462962962962963,0.5
32,0.40625,0.59375
63,0.412698412698413,0.412698412698413
105,0.428571428571429,0.438095238095238
183,0.584699453551913,0.633879781420765
100,0.32,0.23
34,0.411764705882353,0.470588235294118
51,0.411764705882353,0.607843137254902
81,0.518518518518518,0.555555555555556
72,0.430555555555556,0.361111111111111
140,0.478571428571429,0.457142857142857
135,0.377777777777778,0.37037037037037
29,0.344827586206897,0.310344827586207
98,0.479591836734694,0.612244897959184
132,0.371212121212121,0.416666666666667
162,0.450617283950617,0.469135802469136
33,0.515151515151515,0.303030303030303
120,0.591666666666667,0.558333333333333
57,0.333333333333333,0.385964912280702
112,0.633928571428571,0.5625
179,0.502793296089385,0.480446927374302
143,0.454545454545455,0.503496503496504
195,0.379487179487179,0.348717948717949
39,0.538461538461538,0.282051282051282
98,0.73469387755102,0.704081632653061
39,0.666666666666667,0.615384615384615
125,0.472,0.432
119,0.512605042016807,0.579831932773109
91,0.549450549450549,0.43956043956044
84,0.595238095238095,0.55952380952381
119,0.781512605042017,0.798319327731092
59,0.254237288135593,0.406779661016949
108,0.287037037037037,0.268518518518519
198,0.429292929292929,0.388888888888889
35,0.314285714285714,0.4
157,0.439490445859873,0.464968152866242
25,0.52,0.4
174,0.505747126436782,0.545977011494253
55,0.472727272727273,0.509090909090909
200,0.55,0.55
191,0.403141361256544,0.471204188481675
182,0.489010989010989,0.549450549450549
147,0.489795918367347,0.496598639455782
25,0.52,0.52
88,0.454545454545455,0.454545454545455
7,0.428571428571429,0.142857142857143
194,0.43298969072165,0.458762886597938
90,0.533333333333333,0.377777777777778
3,0.666666666666667,1.0
120,0.725,0.658333333333333
193,0.637305699481865,0.663212435233161
176,0.25,0.420454545454545
150,0.586666666666667,0.513333333333333
186,0.376344086021505,0.408602150537634
166,0.475903614457831,0.481927710843373
163,0.723926380368098,0.613496932515337
46,0.434782608695652,0.58695652173913
94,0.51063829787234,0.372340425531915
101,0.287128712871287,0.316831683168317
84,0.404761904761905,0.345238095238095
150,0.613333333333333,0.6
48,0.75,0.729166666666667
50,0.6,0.56
139,0.431654676258993,0.410071942446043
105,0.219047619047619,0.171428571428571
188,0.617021276595745,0.664893617021277
159,0.421383647798742,0.465408805031447
161,0.385093167701863,0.403726708074534
192,0.515625,0.484375
143,0.307692307692308,0.27972027972028
16,0.5625,0.4375
73,0.589041095890411,0.684931506849315
184,0.559782608695652,0.592391304347826
190,0.494736842105263,0.410526315789474
85,0.611764705882353,0.517647058823529
132,0.560606060606061,0.484848484848485
17,0.411764705882353,0.529411764705882
130,0.615384615384615,0.469230769230769
77,0.467532467532468,0.415584415584416
156,0.557692307692308,0.621794871794872
38,0.394736842105263,0.473684210526316
135,0.318518518518519,0.311111111111111
199,0.603015075376884,0.628140703517588
11,0.636363636363636,0.363636363636364
14,0.571428571428571,0.642857142857143
81,0.45679012345679,0.469135802469136
68,0.529411764705882,0.588235294117647
100,0.43,0.5
96,0.333333333333333,0.4375
143,0.398601398601399,0.384615384615385
194,0.43298969072165,0.448453608247423
149,0.557046979865772,0.51006711409396
177,0.632768361581921,0.610169491525424
119,0.529411764705882,0.588235294117647
105,0.4,0.457142857142857
82,0.670731707317073,0.634146341463415
159,0.377358490566038,0.314465408805031
149,0.476510067114094,0.456375838926175
145,0.531034482758621,0.63448275862069
6,0.666666666666667,0.0
164,0.341463414634146,0.402439024390244
178,0.471910112359551,0.584269662921348
62,0.548387096774194,0.435483870967742
136,0.625,0.654411764705882
98,0.5,0.469387755102041
159,0.635220125786163,0.761006289308176
56,0.392857142857143,0.464285714285714
68,0.514705882352941,0.470588235294118
127,0.598425196850394,0.590551181102362
14,0.642857142857143,0.571428571428571
90,0.544444444444444,0.522222222222222
80,0.625,0.4875
98,0.520408163265306,0.571428571428571
109,0.614678899082569,0.532110091743119
14,0.285714285714286,0.571428571428571
91,0.615384615384615,0.604395604395604
63,0.603174603174603,0.746031746031746
4,0.5,0.75
153,0.464052287581699,0.38562091503268
57,0.350877192982456,0.43859649122807
101,0.544554455445545,0.663366336633663
113,0.336283185840708,0.36283185840708
83,0.518072289156627,0.506024096385542
115,0.71304347826087,0.791304347826087
145,0.455172413793103,0.489655172413793
163,0.54601226993865,0.588957055214724
132,0.583333333333333,0.674242424242424
66,0.515151515151515,0.5
103,0.621359223300971,0.611650485436893
83,0.55421686746988,0.433734939759036
73,0.479452054794521,0.410958904109589
136,0.419117647058824,0.323529411764706
19,0.368421052631579,0.315789473684211
200,0.35,0.395
112,0.375,0.383928571428571
28,0.821428571428571,0.821428571428571
168,0.494047619047619,0.523809523809524
62,0.483870967741935,0.32258064516129
10,0.6,0.8
83,0.373493975903614,0.337349397590361
138,0.434782608695652,0.41304347826087
25,0.8,0.64
2,1.0,1.0
95,0.505263157894737,0.515789473684211
98,0.663265306122449,0.489795918367347
108,0.657407407407407,0.611111111111111
23,0.173913043478261,0.304347826086957
17,0.411764705882353,0.529411764705882
43,0.418604651162791,0.372093023255814
62,0.274193548387097,0.241935483870968
84,0.404761904761905,0.44047619047619
44,0.5,0.340909090909091
170,0.323529411764706,0.341176470588235
187,0.668449197860963,0.6524064171123
90,0.355555555555556,0.322222222222222
136,0.433823529411765,0.477941176470588
199,0.386934673366834,0.417085427135678
139,0.525179856115108,0.60431654676259
59,0.745762711864407,0.610169491525424
97,0.515463917525773,0.556701030927835
185,0.410810810810811,0.367567567567568
81,0.592592592592593,0.555555555555556
25,0.72,0.6
170,0.347058823529412,0.335294117647059
19,0.368421052631579,0.526315789473684
179,0.402234636871508,0.480446927374302
186,0.360215053763441,0.333333333333333
27,0.592592592592593,0.555555555555556
84,0.511904761904762,0.547619047619048
115,0.8,0.747826086956522
200,0.39,0.405
178,0.337078651685393,0.432584269662921
90,0.633333333333333,0.655555555555556
78,0.397435897435897,0.371794871794872
59,0.847457627118644,0.847457627118644
148,0.513513513513513,0.472972972972973
129,0.65891472868217,0.728682170542636
72,0.430555555555556,0.541666666666667
66,0.772727272727273,0.636363636363636
134,0.380597014925373,0.343283582089552
183,0.245901639344262,0.273224043715847
83,0.55421686746988,0.530120481927711
114,0.640350877192982,0.596491228070175
84,0.30952380952381,0.345238095238095
191,0.633507853403141,0.62303664921466
189,0.322751322751323,0.365079365079365
193,0.341968911917098,0.398963730569948
117,0.555555555555556,0.632478632478632
120,0.6,0.691666666666667
156,0.391025641025641,0.474358974358974
168,0.44047619047619,0.488095238095238
122,0.286885245901639,0.418032786885246
47,0.340425531914894,0.468085106382979
54,0.611111111111111,0.666666666666667
112,0.526785714285714,0.633928571428571
65,0.615384615384615,0.492307692307692
13,0.615384615384615,0.615384615384615
129,0.51937984496124,0.51937984496124
22,0.590909090909091,0.5
79,0.721518987341772,0.69620253164557
86,0.558139534883721,0.569767441860465
8,0.625,0.5
30,0.7,0.666666666666667
96,0.458333333333333,0.53125
115,0.4,0.373913043478261
40,0.6,0.55
14,0.428571428571429,0.571428571428571
147,0.442176870748299,0.428571428571429
159,0.641509433962264,0.610062893081761
60,0.416666666666667,0.366666666666667
191,0.424083769633508,0.418848167539267
129,0.635658914728682,0.635658914728682
167,0.461077844311377,0.514970059880239
157,0.414012738853503,0.43312101910828
120,0.466666666666667,0.591666666666667
123,0.317073170731707,0.341463414634146
52,0.307692307692308,0.461538461538462
196,0.5,0.341836734693878
80,0.625,0.5625
23,0.260869565217391,0.347826086956522
100,0.52,0.51
35,0.542857142857143,0.685714285714286
6,0.333333333333333,0.166666666666667
169,0.485207100591716,0.532544378698225
14,0.785714285714286,0.642857142857143
194,0.592783505154639,0.556701030927835
149,0.476510067114094,0.429530201342282
136,0.514705882352941,0.625
144,0.423611111111111,0.388888888888889
37,0.594594594594595,0.567567567567568
66,0.318181818181818,0.46969696969697
192,0.796875,0.880208333333333
105,0.457142857142857,0.419047619047619
25,0.52,0.64
182,0.472527472527473,0.516483516483517
10,0.9,0.8
149,0.483221476510067,0.516778523489933
128,0.484375,0.4375
166,0.530120481927711,0.572289156626506
82,0.414634146341463,0.475609756097561
159,0.484276729559748,0.553459119496855
32,0.5,0.65625
72,0.472222222222222,0.416666666666667
25,0.6,0.68
167,0.449101796407186,0.37125748502994
37,0.567567567567568,0.567567567567568
56,0.375,0.321428571428571
190,0.673684210526316,0.673684210526316
186,0.349462365591398,0.327956989247312
60,0.633333333333333,0.716666666666667
88,0.397727272727273,0.477272727272727
104,0.365384615384615,0.298076923076923
70,0.557142857142857,0.457142857142857
108,0.768518518518518,0.703703703703704
72,0.416666666666667,0.444444444444444
197,0.350253807106599,0.3248730964467
55,0.618181818181818,0.490909090909091
15,0.266666666666667,0.4
46,0.5,0.521739130434783
135,0.711111111111111,0.733333333333333
127,0.251968503937008,0.291338582677165
148,0.432432432432432,0.337837837837838
22,0.5,0.545454545454545
182,0.686813186813187,0.675824175824176
178,0.662921348314607,0.634831460674157
158,0.474683544303797,0.449367088607595
48,0.1875,0.208333333333333
190,0.452631578947368,0.489473684210526
93,0.451612903225806,0.397849462365591
41,0.51219512195122,0.536585365853659
167,0.287425149700599,0.323353293413174
9,0.555555555555556,0.777777777777778
43,0.720930232558139,0.790697674418605
93,0.67741935483871,0.537634408602151
165,0.363636363636364,0.412121212121212
187,0.25668449197861,0.272727272727273
119,0.521008403361345,0.436974789915966
56,0.446428571428571,0.464285714285714
153,0.398692810457516,0.411764705882353
133,0.473684210526316,0.481203007518797
101,0.326732673267327,0.386138613861386
125,0.456,0.4
152,0.638157894736842,0.664473684210526
32,0.59375,0.6875
170,0.7,0.635294117647059
184,0.369565217391304,0.41304347826087
46,0.543478260869565,0.521739130434783
165,0.236363636363636,0.193939393939394
30,0.5,0.7
19,0.578947368421053,0.631578947368421
26,0.384615384615385,0.230769230769231
47,0.340425531914894,0.297872340425532
188,0.409574468085106,0.393617021276596
34,0.323529411764706,0.323529411764706
89,0.50561797752809,0.573033707865168
2,1.0,1.0
195,0.553846153846154,0.533333333333333
159,0.540880503144654,0.559748427672956
131,0.374045801526718,0.412213740458015
41,0.829268292682927,0.780487804878049
24,0.75,0.666666666666667
197,0.654822335025381,0.65989847715736
115,0.478260869565217,0.547826086956522
179,0.513966480446927,0.486033519553073
103,0.650485436893204,0.660194174757282
56,0.589285714285714,0.392857142857143
179,0.391061452513966,0.256983240223464
93,0.311827956989247,0.408602150537634
108,0.287037037037037,0.388888888888889
132,0.681818181818182,0.689393939393939
157,0.528662420382166,0.426751592356688
131,0.465648854961832,0.404580152671756
142,0.464788732394366,0.5
152,0.375,0.388157894736842
48,0.458333333333333,0.354166666666667
171,0.444444444444444,0.43859649122807
183,0.355191256830601,0.387978142076503
80,0.6,0.5375
186,0.526881720430108,0.548387096774194
60,0.3,0.4
107,0.373831775700935,0.467289719626168
58,0.551724137931034,0.603448275862069
161,0.192546583850932,0.242236024844721
25,0.36,0.32
168,0.404761904761905,0.44047619047619
193,0.549222797927461,0.544041450777202
176,0.460227272727273,0.511363636363636
84,0.511904761904762,0.511904761904762
56,0.392857142857143,0.232142857142857
19,0.578947368421053,0.684210526315789
13,0.307692307692308,0.538461538461538
194,0.489690721649485,0.469072164948454
121,0.446280991735537,0.471074380165289
133,0.526315789473684,0.601503759398496
17,0.588235294117647,0.529411764705882
149,0.442953020134228,0.476510067114094
99,0.363636363636364,0.383838383838384
80,0.4125,0.425
106,0.471698113207547,0.443396226415094
176,0.602272727272727,0.642045454545455
150,0.54,0.506666666666667
131,0.404580152671756,0.549618320610687
124,0.620967741935484,0.653225806451613
130,0.438461538461538,0.376923076923077
133,0.240601503759398,0.285714285714286
98,0.622448979591837,0.5
71,0.605633802816901,0.704225352112676
40,0.4,0.575
26,0.769230769230769,0.5
36,0.472222222222222,0.416666666666667
135,0.451851851851852,0.503703703703704
12,0.666666666666667,0.583333333333333
48,0.75,0.8125
7,0.142857142857143,0.142857142857143
103,0.689320388349515,0.640776699029126
103,0.281553398058252,0.271844660194175
188,0.521276595744681,0.569148936170213
67,0.492537313432836,0.432835820895522
12,0.75,0.5
193,0.181347150259067,0.248704663212435
184,0.527173913043478,0.532608695652174
165,0.363636363636364,0.357575757575758
25,0.4,0.48
132,0.333333333333333,0.409090909090909
98,0.704081632653061,0.653061224489796
17,0.588235294117647,0.764705882352941
106,0.556603773584906,0.60377358490566
184,0.358695652173913,0.358695652173913
162,0.617283950617284,0.54320987654321
18,0.333333333333333,0.666666666666667
96,0.520833333333333,0.5
48,0.458333333333333,0.520833333333333
148,0.736486486486487,0.716216216216216
101,0.524752475247525,0.643564356435644
100,0.55,0.56
181,0.430939226519337,0.414364640883978
35,0.457142857142857,0.514285714285714
150,0.613333333333333,0.52
148,0.736486486486487,0.702702702702703
113,0.672566371681416,0.734513274336283
130,0.476923076923077,0.469230769230769
170,0.394117647058824,0.5
74,0.756756756756757,0.635135135135135
9,0.555555555555556,0.555555555555556
40,0.55,0.45
31,0.483870967741935,0.516129032258065
150,0.64,0.6
115,0.443478260869565,0.31304347826087
50,0.6,0.7
95,0.526315789473684,0.505263157894737
25,0.48,0.48
2,1.0,0.5
192,0.583333333333333,0.604166666666667
58,0.672413793103448,0.603448275862069
13,0.538461538461538,0.307692307692308
134,0.611940298507463,0.582089552238806
14,0.214285714285714,0.214285714285714
147,0.503401360544218,0.551020408163265
92,0.5,0.423913043478261
153,0.568627450980392,0.61437908496732
98,0.285714285714286,0.397959183673469
7,0.571428571428571,0.428571428571429
128,0.5859375,0.59375
67,0.686567164179104,0.761194029850746
114,0.482456140350877,0.464912280701754
54,0.574074074074074,0.574074074074074
10,0.4,0.3
181,0.541436464088398,0.56353591160221
154,0.25974025974026,0.24025974025974
73,0.671232876712329,0.561643835616438
71,0.549295774647887,0.563380281690141
6,0.333333333333333,0.666666666666667
144,0.3125,0.375
134,0.597014925373134,0.649253731343284
117,0.606837606837607,0.58974358974359
5,0.6,0.4
65,0.538461538461538,0.523076923076923
49,0.510204081632653,0.591836734693878
143,0.510489510489511,0.552447552447552
108,0.472222222222222,0.435185185185185
30,0.8,0.533333333333333
48,0.520833333333333,0.604166666666667
136,0.602941176470588,0.625
47,0.51063829787234,0.531914893617021
67,0.253731343283582,0.253731343283582
163,0.386503067484663,0.386503067484663
194,0.221649484536082,0.237113402061856
192,0.40625,0.364583333333333
159,0.30188679245283,0.339622641509434
75,0.453333333333333,0.48
144,0.361111111111111,0.347222222222222
148,0.540540540540541,0.554054054054054
59,0.271186440677966,0.406779661016949
172,0.465116279069767,0.546511627906977
58,0.655172413793103,0.517241379310345
83,0.253012048192771,0.421686746987952
75,0.44,0.546666666666667
143,0.405594405594406,0.41958041958042
90,0.488888888888889,0.488888888888889
69,0.463768115942029,0.449275362318841
178,0.320224719101124,0.269662921348315
151,0.543046357615894,0.543046357615894
124,0.258064516129032,0.395161290322581
27,0.481481481481481,0.814814814814815
173,0.352601156069364,0.421965317919075
182,0.467032967032967,0.43956043956044
98,0.459183673469388,0.530612244897959
11,0.272727272727273,0.454545454545455
48,0.354166666666667,0.4375
110,0.4,0.463636363636364
190,0.521052631578947,0.58421052631579
134,0.597014925373134,0.597014925373134
140,0.471428571428571,0.471428571428571
186,0.247311827956989,0.231182795698925
107,0.457943925233645,0.476635514018692
60,0.633333333333333,0.5
155,0.329032258064516,0.341935483870968
199,0.768844221105528,0.728643216080402
87,0.655172413793103,0.620689655172414
190,0.547368421052632,0.5
31,0.741935483870968,0.548387096774194
36,0.638888888888889,0.527777777777778
60,0.583333333333333,0.583333333333333
85,0.470588235294118,0.423529411764706
61,0.573770491803279,0.377049180327869
99,0.535353535353535,0.505050505050505
154,0.383116883116883,0.435064935064935
41,0.292682926829268,0.292682926829268
100,0.29,0.22
108,0.342592592592593,0.398148148148148
63,0.19047619047619,0.301587301587302
81,0.530864197530864,0.407407407407407
95,0.652631578947368,0.673684210526316
78,0.474358974358974,0.448717948717949
31,0.516129032258065,0.67741935483871
100,0.4,0.46
170,0.376470588235294,0.282352941176471
115,0.669565217391304,0.704347826086957
49,0.591836734693878,0.653061224489796
68,0.294117647058824,0.5
190,0.336842105263158,0.310526315789474
71,0.323943661971831,0.436619718309859
146,0.452054794520548,0.410958904109589
78,0.333333333333333,0.320512820512821
161,0.590062111801242,0.658385093167702
3,1.0,0.666666666666667
105,0.219047619047619,0.247619047619048
194,0.530927835051546,0.479381443298969
185,0.508108108108108,0.518918918918919
101,0.207920792079208,0.188118811881188
49,0.469387755102041,0.469387755102041
47,0.574468085106383,0.595744680851064
43,0.511627906976744,0.604651162790698
89,0.337078651685393,0.258426966292135
135,0.659259259259259,0.637037037037037
11,0.636363636363636,0.636363636363636
31,0.516129032258065,0.32258064516129
185,0.648648648648649,0.616216216216216
198,0.484848484848485,0.46969696969697
164,0.518292682926829,0.615853658536585
20,0.3,0.65
159,0.358490566037736,0.408805031446541
154,0.688311688311688,0.746753246753247
132,0.643939393939394,0.575757575757576
128,0.4375,0.4609375
55,0.490909090909091,0.472727272727273
21,0.428571428571429,0.476190476190476
30,0.4,0.466666666666667
175,0.525714285714286,0.582857142857143
188,0.441489361702128,0.484042553191489
160,0.41875,0.34375
159,0.70440251572327,0.735849056603774
158,0.670886075949367,0.651898734177215
199,0.351758793969849,0.371859296482412
76,0.355263157894737,0.447368421052632
199,0.366834170854271,0.366834170854271
47,0.48936170212766,0.468085106382979
174,0.591954022988506,0.471264367816092
94,0.51063829787234,0.48936170212766
22,0.363636363636364,0.181818181818182
13,0.615384615384615,0.230769230769231
143,0.447552447552448,0.300699300699301
73,0.589041095890411,0.534246575342466
174,0.505747126436782,0.396551724137931
53,0.622641509433962,0.584905660377358
123,0.373983739837398,0.333333333333333
118,0.406779661016949,0.364406779661017
20,0.4,0.4
48,0.458333333333333,0.1875
24,0.583333333333333,0.5
148,0.472972972972973,0.418918918918919
158,0.417721518987342,0.405063291139241
133,0.511278195488722,0.593984962406015
66,0.53030303030303,0.621212121212121
163,0.613496932515337,0.607361963190184
171,0.35672514619883,0.374269005847953
161,0.546583850931677,0.590062111801242
199,0.512562814070352,0.4321608040201
97,0.43298969072165,0.536082474226804
8,0.75,0.375
18,0.555555555555556,0.333333333333333
77,0.532467532467532,0.506493506493506
54,0.592592592592593,0.666666666666667
122,0.467213114754098,0.467213114754098
1,0.0,1.0
123,0.398373983739837,0.48780487804878
73,0.547945205479452,0.547945205479452
43,0.627906976744186,0.488372093023256
190,0.473684210526316,0.536842105263158
32,0.71875,0.75
33,0.545454545454545,0.606060606060606
158,0.424050632911392,0.373417721518987
31,0.548387096774194,0.709677419354839
18,0.555555555555556,0.444444444444444
185,0.621621621621622,0.545945945945946
49,0.0816326530612245,0.163265306122449
16,0.8125,0.5625
15,0.533333333333333,1.0
102,0.480392156862745,0.46078431372549
181,0.613259668508287,0.679558011049724
54,0.518518518518518,0.5
132,0.583333333333333,0.674242424242424
23,0.478260869565217,0.434782608695652
135,0.207407407407407,0.192592592592593
154,0.5,0.493506493506494
111,0.423423423423423,0.540540540540541
30,0.5,0.433333333333333
146,0.623287671232877,0.568493150684932
154,0.61038961038961,0.642857142857143
53,0.471698113207547,0.452830188679245
153,0.679738562091503,0.660130718954248
16,0.5625,0.625
164,0.5,0.51219512195122
187,0.556149732620321,0.513368983957219
141,0.624113475177305,0.666666666666667
113,0.309734513274336,0.309734513274336
14,0.5,0.642857142857143
21,0.523809523809524,0.666666666666667
117,0.324786324786325,0.290598290598291
48,0.5,0.583333333333333
67,0.567164179104478,0.656716417910448
183,0.431693989071038,0.420765027322404
149,0.597315436241611,0.570469798657718
200,0.685,0.735
102,0.42156862745098,0.46078431372549
47,0.468085106382979,0.48936170212766
120,0.441666666666667,0.441666666666667
143,0.321678321678322,0.293706293706294
186,0.32258064516129,0.290322580645161
23,0.304347826086957,0.391304347826087
84,0.404761904761905,0.404761904761905
187,0.443850267379679,0.411764705882353
164,0.24390243902439,0.24390243902439
7,0.285714285714286,0.285714285714286
179,0.581005586592179,0.597765363128492
28,0.571428571428571,0.428571428571429
160,0.60625,0.49375
65,0.584615384615385,0.415384615384615
86,0.465116279069767,0.36046511627907
135,0.414814814814815,0.407407407407407
198,0.656565656565657,0.621212121212121
192,0.34375,0.380208333333333
168,0.553571428571429,0.541666666666667
193,0.663212435233161,0.647668393782383
61,0.409836065573771,0.524590163934426
192,0.692708333333333,0.635416666666667
161,0.583850931677019,0.670807453416149
97,0.43298969072165,0.556701030927835
86,0.395348837209302,0.430232558139535
42,0.452380952380952,0.428571428571429
86,0.569767441860465,0.488372093023256
10,0.5,0.6
104,0.471153846153846,0.586538461538462
150,0.406666666666667,0.346666666666667
159,0.540880503144654,0.377358490566038
97,0.371134020618557,0.34020618556701
134,0.350746268656716,0.388059701492537
105,0.742857142857143,0.619047619047619
50,0.56,0.42
14,0.5,0.571428571428571
188,0.452127659574468,0.446808510638298
200,0.575,0.565
157,0.585987261146497,0.598726114649682
76,0.526315789473684,0.578947368421053
161,0.633540372670807,0.714285714285714
139,0.482014388489209,0.431654676258993
181,0.646408839779006,0.662983425414365
16,0.5,0.5625
38,0.657894736842105,0.684210526315789
57,0.508771929824561,0.473684210526316
165,0.6,0.563636363636364
4,0.5,0.5
70,0.7,0.6
61,0.360655737704918,0.426229508196721
8,0.375,0.375
9,0.777777777777778,0.555555555555556
84,0.452380952380952,0.464285714285714
7,0.714285714285714,0.285714285714286
24,0.5,0.458333333333333
101,0.445544554455446,0.356435643564356
114,0.587719298245614,0.5
188,0.569148936170213,0.617021276595745
153,0.38562091503268,0.405228758169935
192,0.557291666666667,0.536458333333333
76,0.434210526315789,0.486842105263158
200,0.495,0.45
96,0.395833333333333,0.458333333333333
36,0.638888888888889,0.666666666666667
96,0.666666666666667,0.614583333333333
163,0.503067484662577,0.515337423312883
3,0.666666666666667,0.333333333333333
155,0.748387096774194,0.780645161290323
72,0.263888888888889,0.333333333333333
53,0.754716981132076,0.452830188679245
126,0.492063492063492,0.531746031746032
146,0.424657534246575,0.465753424657534
43,0.465116279069767,0.558139534883721
11,0.363636363636364,0.363636363636364
127,0.251968503937008,0.220472440944882
119,0.630252100840336,0.756302521008403
132,0.333333333333333,0.303030303030303
150,0.693333333333333,0.693333333333333
178,0.544943820224719,0.584269662921348
188,0.404255319148936,0.5
70,0.371428571428571,0.428571428571429
159,0.672955974842767,0.70440251572327
133,0.428571428571429,0.473684210526316
193,0.616580310880829,0.601036269430052
169,0.562130177514793,0.579881656804734
184,0.429347826086957,0.41304347826087
199,0.492462311557789,0.492462311557789
114,0.491228070175439,0.578947368421053
